%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8,road
1.55619155526368E+018,5096,1.55619155526346E+018,base_imu_link,0.5411458818,0.8399576454,0.0393312917,-0.0092378566,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.076609375,1.1204121094,-9.2555616406,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155528376E+018,5097,1.55619155528351E+018,base_imu_link,0.5415850975,0.8396523352,0.0404290923,-0.0059183226,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.493364375,0.2252315625,-9.8730332031,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155530708E+018,5098,1.55619155530671E+018,base_imu_link,0.5420992831,0.8395448217,0.0358689454,-0.0025056565,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.8476827344,0.7902257031,-10.3564383594,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155532405E+018,5099,1.55619155532373E+018,base_imu_link,0.5425266871,0.8393786996,0.0331688731,0.0028316693,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,-0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-1.22575,-0.4692324219,-11.0842274219,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155534657E+018,5100,1.5561915553436E+018,base_imu_link,0.5428142164,0.8394219304,0.0263135665,0.0055808129,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,1.0438027344,0.6799082031,-10.4859082031,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155536351E+018,5101,1.55619155536328E+018,base_imu_link,0.5427194433,0.8394162374,0.0287673175,0.0029030556,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.02,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,1.3310878906,0.4071788281,-10.9405848437,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155538368E+018,5102,1.55619155538344E+018,base_imu_link,0.5424787286,0.8395195952,0.0303831396,-0.00073695,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.02,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.3592979688,0.5220928906,-10.7873660937,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155540372E+018,5103,1.55619155540338E+018,base_imu_link,0.5423669325,0.8396510148,0.0286551855,0.0017788027,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-1.1158155469,0.9913253125,-12.2191953125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155542358E+018,5104,1.55619155542333E+018,base_imu_link,0.5423805772,0.839673817,0.0272337598,0.0054325807,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.340145625,-1.0966632031,-8.8388066406,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155544351E+018,5105,1.55619155544327E+018,base_imu_link,0.5422330393,0.8399664587,0.0206288404,0.0037590421,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.6703320313,1.565895625,-11.0171942187,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155546344E+018,5106,1.55619155546323E+018,base_imu_link,0.5418739104,0.8400657684,0.025335955,0.0045010436,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.4883847656,0.7756699219,-8.7097198438,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155548344E+018,5107,1.55619155548324E+018,base_imu_link,0.5414574487,0.8403205602,0.0250945408,0.0074465699,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0,0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.56997375,-0.7611141406,-12.5735136719,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155550555E+018,5108,1.55619155550489E+018,base_imu_link,0.5410133403,0.8407021998,0.0217547501,0.0071489653,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.995921875,1.5321875,-9.9400664063,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155552365E+018,5109,1.55619155552338E+018,base_imu_link,0.5404840921,0.8408993303,0.0235041348,0.0145882846,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,0.1294698438,-0.3926230469,-10.7394852344,0.04,0,0,0,0.04,0,0,0,0.04,1
1.5561915555439E+018,5110,1.55619155554343E+018,base_imu_link,0.5399598281,0.8413504984,0.0206871218,0.0120318678,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.76609375,2.5759902344,-10.342265625,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155556344E+018,5111,1.55619155556311E+018,base_imu_link,0.5394017202,0.8413911445,0.0301204403,0.0141239299,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,0.5508214063,-0.1103175,-10.1936434375,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155558384E+018,5112,1.55619155558339E+018,base_imu_link,0.5389868678,0.8417770351,0.0283130537,0.0101464502,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,1.3119355469,0.2826885938,-9.9638153125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155560336E+018,5113,1.55619155560308E+018,base_imu_link,0.5388163278,0.8418612717,0.0304557733,0.0043600333,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,1.3264913281,0.8381065625,-10.1649149219,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155562325E+018,5114,1.55619155562298E+018,base_imu_link,0.5386010129,0.8418610269,0.0343285055,0.0007169351,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,1.7907441406,1.6712335156,-10.8402265625,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155564317E+018,5115,1.55619155564289E+018,base_imu_link,0.5383919719,0.8417135075,0.0406151484,-0.0016927892,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.0237489063,2.2170753125,-10.3805703125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155566329E+018,5116,1.55619155566304E+018,base_imu_link,0.5381957792,0.8416185411,0.0448323122,0.0036875908,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,0.3160136719,-0.8668350781,-10.648703125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155568332E+018,5117,1.55619155568303E+018,base_imu_link,0.5390049492,0.8414285526,0.0383599241,0.0004144225,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.6224511719,0.2060792188,-10.2127957812,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155570604E+018,5118,1.55619155570579E+018,base_imu_link,0.539509287,0.8412920591,0.033824734,0.0036452591,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,1.0629550781,1.2161738281,-12.0609969531,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155572315E+018,5119,1.55619155572294E+018,base_imu_link,0.5396808817,0.8411021354,0.0358185736,0.0029620149,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.03,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-1.5084385938,0.7086367188,-9.9783710938,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155574306E+018,5120,1.55619155574278E+018,base_imu_link,0.5394897598,0.8413422083,0.0312003711,0.0109829153,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.03,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.953020625,0.6416035156,-11.4435253906,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155576316E+018,5121,1.55619155576289E+018,base_imu_link,0.5396136204,0.8412963903,0.0288384595,0.0143480889,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.03,0,0.02,0,0,0,0.02,0,0,0,0.02,0.4359073438,0.3209932813,-9.7822510938,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155578557E+018,5122,1.55619155578286E+018,base_imu_link,0.5393803122,0.8414889061,0.0286094722,0.0121160171,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.02,-0.02,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.8043984375,1.9680948438,-10.6008222656,0.04,0,0,0,0.04,0,0,0,0.04,1
1.5561915558033E+018,5123,1.55619155580291E+018,base_imu_link,0.5390834093,0.8414363826,0.0347712172,0.012839559,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.02,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.2826885938,0.732385625,-9.7247940625,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155582319E+018,5124,1.5561915558228E+018,base_imu_link,0.5386501481,0.8417170257,0.0338493353,0.0149227718,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.1007413281,0.1627949219,-10.7253125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155584285E+018,5125,1.55619155584256E+018,base_imu_link,0.538661357,0.8418217905,0.0312022688,0.014367812,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.87641125,-0.6749285938,-9.0257335156,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155586288E+018,5126,1.55619155586265E+018,base_imu_link,0.5383393134,0.8422449597,0.0242290064,0.0150720532,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.02,-0.01,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.4550596875,1.838625,-11.7162547656,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155588274E+018,5127,1.55619155588253E+018,base_imu_link,0.5379498957,0.8423644444,0.0264970932,0.0181647093,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.2060792188,1.0009014844,-8.3312695313,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155590263E+018,5128,1.55619155590232E+018,base_imu_link,0.5373839957,0.8426596462,0.0275301576,0.0196278437,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.1486221875,0.7086367188,-10.8689550781,0.04,0,0,0,0.04,0,0,0,0.04,1
1.5561915559229E+018,5129,1.55619155592261E+018,base_imu_link,0.5369341412,0.8429490561,0.0272794052,0.0198607885,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.3305694531,0.383046875,-9.4804101563,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155594274E+018,5130,1.55619155594253E+018,base_imu_link,0.5364231085,0.8433248093,0.027292856,0.0175674324,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.3638945313,0.2826885938,-10.6437235156,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155596278E+018,5131,1.55619155596253E+018,base_imu_link,0.5358969165,0.843719799,0.0251095978,0.0179137858,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.7132332813,1.3119355469,-10.8114980469,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155598279E+018,5132,1.55619155598255E+018,base_imu_link,0.5353974431,0.8439242032,0.0259514706,0.0216341926,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.2156553906,0.3305694531,-11.1608367969,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155600287E+018,5133,1.55619155600247E+018,base_imu_link,0.5348248993,0.8443390195,0.0245542081,0.0212376583,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.8668350781,0.612875,-10.844823125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155602281E+018,5134,1.55619155602247E+018,base_imu_link,0.5345720453,0.8445189056,0.0265157099,0.0178175069,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.1865438281,-0.1436425781,-9.9350867969,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155604258E+018,5135,1.5561915560423E+018,base_imu_link,0.5339523763,0.8450430845,0.0229394999,0.016456747,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.02,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.1819472656,1.0775108594,-10.6724520312,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155606292E+018,5136,1.55619155606233E+018,base_imu_link,0.5336776435,0.8451396678,0.0244615827,0.0181313464,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0,0,0.02,0,0,0,0.02,0,0,0,0.02,-1.5896445313,0.26353625,-9.5091386719,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155608255E+018,5137,1.55619155608227E+018,base_imu_link,0.5329058298,0.8456271091,0.0190971022,0.0236953474,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.6032988281,-0.0957617188,-10.7586375781,0.04,0,0,0,0.04,0,0,0,0.04,1
1.556191556103E+018,5138,1.55619155610247E+018,base_imu_link,0.5322620941,0.8461030838,0.015916185,0.0235225387,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-1.0438027344,-0.6799082031,-10.0500008594,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155612251E+018,5139,1.55619155612224E+018,base_imu_link,0.5313334318,0.8467806661,0.0092180284,0.0237131976,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.02,0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.3114171094,1.106239375,-10.5766903125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155614244E+018,5140,1.55619155614211E+018,base_imu_link,0.530593678,0.8472071426,0.0135037712,0.0229794391,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-1.149140625,0.732385625,-9.9113378906,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155616241E+018,5141,1.55619155616218E+018,base_imu_link,0.5293947151,0.847837179,0.012550722,0.027492417,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.03,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.0670332031,0.1244902344,-11.2711542969,0.04,0,0,0,0.04,0,0,0,0.04,1
1.5561915561824E+018,5142,1.55619155618219E+018,base_imu_link,0.528350616,0.8485442458,0.0122703471,0.0258404353,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.04,0.01,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,0.4359073438,2.221671875,-9.5187148438,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155620298E+018,5143,1.55619155620227E+018,base_imu_link,0.5274104194,0.8488774836,0.0221762304,0.0274496293,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0,0,0.02,0,0,0,0.02,0,0,0,0.02,0.416755,0.6174715625,-11.5247313281,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155622231E+018,5144,1.556191556222E+018,base_imu_link,0.5264614464,0.8495088214,0.0231549402,0.0252379965,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.65577625,1.0533789063,-10.538385625,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155624231E+018,5145,1.55619155624206E+018,base_imu_link,0.5256785186,0.8499023047,0.0234816208,0.0278707921,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.536265625,1.0104776563,-11.4002410937,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155626299E+018,5146,1.55619155626233E+018,base_imu_link,0.525309369,0.8501335274,0.0255123358,0.0259263024,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.5220928906,0.4071788281,-9.2888867188,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155628359E+018,5147,1.55619155628192E+018,base_imu_link,0.5247708598,0.8505378671,0.0261716944,0.0227139564,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.01,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,1.5800683594,1.2832070313,-11.5726121875,0.04,0,0,0,0.04,0,0,0,0.04,1
1.5561915563048E+018,5148,1.55619155630439E+018,base_imu_link,0.5244550577,0.8506826174,0.030340803,0.0191157702,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,1.2544785156,0.9384648438,-8.2883682813,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155632231E+018,5149,1.55619155632201E+018,base_imu_link,0.5242702617,0.8507263505,0.0339136745,0.0159759831,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.03,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.1865438281,-0.5220928906,-11.0604785156,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155634209E+018,5150,1.55619155634187E+018,base_imu_link,0.5241611696,0.851002116,0.0289980389,0.0144768955,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.02,-0.03,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,-1.02963,2.0780292969,-9.6719335938,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155636217E+018,5151,1.55619155636195E+018,base_imu_link,0.5239911535,0.8507892316,0.0323621053,0.0233162733,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.02,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.0383046875,-0.076609375,-10.8210742187,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155638224E+018,5152,1.55619155638199E+018,base_imu_link,0.5240740142,0.8509086493,0.0290493288,0.0213783709,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,-0.03,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.689484375,0.6270477344,-8.8388066406,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155640216E+018,5153,1.55619155640183E+018,base_imu_link,0.523942709,0.8509909769,0.0306838944,0.0188916254,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,-0.02,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.4742120313,1.4797100781,-11.2949032031,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155642197E+018,5154,1.55619155642169E+018,base_imu_link,0.5238748254,0.850932295,0.0334391839,0.0187408011,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,-0.02,0,0.02,0,0,0,0.02,0,0,0,0.02,0.8955635938,-0.416755,-10.5912460937,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155644202E+018,5155,1.55619155644178E+018,base_imu_link,0.5239127827,0.851110319,0.030979707,0.012918152,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.02,-0.01,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,0.3447421875,1.7332871094,-10.844823125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155646176E+018,5156,1.55619155646155E+018,base_imu_link,0.5239559939,0.8509121707,0.0348516267,0.0142814014,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0,0,0.02,0,0,0,0.02,0,0,0,0.02,1.0246503906,-0.0670332031,-11.0509023437,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155648197E+018,5157,1.5561915564817E+018,base_imu_link,0.5240124842,0.8509835272,0.0338582222,0.0095694096,0.0025,0,0,0,0.0025,0,0,0,0.0025,-0.01,0,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,1.1778691406,1.259458125,-9.9975234375,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155650222E+018,5158,1.55619155650181E+018,base_imu_link,0.5241796404,0.8506959918,0.0387911781,0.0068759458,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.3543183594,0.1198936719,-9.5715753125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155652181E+018,5159,1.55619155652157E+018,base_imu_link,0.5245034033,0.8506079582,0.0365678035,0.0050076977,0.0025,0,0,0,0.0025,0,0,0,0.0025,0,0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.4692324219,1.0870870313,-9.5715753125,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155654208E+018,5160,1.55619155654177E+018,base_imu_link,0.5247782702,0.8504078711,0.0364716612,0.0091672111,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.3638945313,0.7228094531,-11.0413261719,0.04,0,0,0,0.04,0,0,0,0.04,1
1.5561915565617E+018,5161,1.55619155656148E+018,base_imu_link,0.5251644889,0.850185403,0.0362513408,0.0085370019,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.0907821094,1.0200538281,-9.1214952344,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155658176E+018,5162,1.55619155658154E+018,base_imu_link,0.5254146114,0.8499850298,0.036822446,0.0104423501,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,0.7419617969,2.3990225781,-10.8976835937,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155660212E+018,5163,1.5561915566018E+018,base_imu_link,0.5256344208,0.8495650913,0.0425904956,0.0115611892,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.06,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,-0.493364375,-0.45965625,-9.5619991406,0.04,0,0,0,0.04,0,0,0,0.04,1
1.5561915566217E+018,5164,1.55619155662145E+018,base_imu_link,0.5259800404,0.8496932149,0.0352201006,0.0112241786,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.1436425781,2.0780292969,-12.4827315625,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155664158E+018,5165,1.55619155664131E+018,base_imu_link,0.5263796831,0.8493579546,0.0367001764,0.0129842702,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.04,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,0.1198936719,-0.8618554688,-9.269734375,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155666164E+018,5166,1.55619155666143E+018,base_imu_link,0.5266812281,0.8494683256,0.030424813,0.0092075221,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.01,0,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,1.302359375,2.0159757031,-11.8982020312,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155668154E+018,5167,1.55619155668131E+018,base_imu_link,0.5269475375,0.8491430847,0.034864095,0.0081736971,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,0.3497217969,0.9625967969,-10.1840672656,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155670184E+018,5168,1.55619155670145E+018,base_imu_link,0.52702921,0.849040265,0.0361199757,0.0081355786,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,0.7611141406,0.6032988281,-11.6779500781,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155672168E+018,5169,1.55619155672139E+018,base_imu_link,0.5272215783,0.8489345601,0.0361765007,0.0062274272,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0.01,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.340145625,0.732385625,-9.6049003906,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155674171E+018,5170,1.55619155674135E+018,base_imu_link,0.5275279611,0.8487778705,0.0348506924,0.0087066675,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0.01,0,0.02,0,0,0,0.02,0,0,0,0.02,1.18284875,-0.7086367188,-10.4138953906,0.04,0,0,0,0.04,0,0,0,0.04,1
1.5561915567618E+018,5171,1.55619155676139E+018,base_imu_link,0.5281641579,0.848550059,0.0316672795,0.0016133873,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,0.01,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,0.3447421875,1.7045585938,-9.1069394531,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155678152E+018,5172,1.55619155678111E+018,base_imu_link,0.5281557382,0.8483651021,0.0362198452,0.0040363984,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.04,0,-0.01,0.02,0,0,0,0.02,0,0,0,0.02,-0.0237489063,-0.4692324219,-11.6254726562,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155680186E+018,5173,1.55619155680119E+018,base_imu_link,0.5284443822,0.8483619317,0.0319465127,0.0028263278,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.03,0,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.0478808594,0.7756699219,-8.9154160156,0.04,0,0,0,0.04,0,0,0,0.04,1
1.55619155682143E+018,5174,1.55619155682117E+018,base_imu_link,0.5287142214,0.8481821905,0.0320685098,0.004455843,0.0025,0,0,0,0.0025,0,0,0,0.0025,0.02,-0.01,-0.02,0.02,0,0,0,0.02,0,0,0,0.02,-0.7419617969,1.22575,-10.6965839844,0.04,0,0,0,0.04,0,0,0,0.04,1
